DV_ENC,2018,4,324.87
DV_ENC,2019,1,328.62
DV_ENC,2019,2,334.81
DV_ENC,2019,3,339.12
DV_ENC,2019,4,341.69
DV_ENC,2020,1,345.01
DV_ENC,2020,2,348.13
DV_ENC,2020,3,354.93
DV_ENC,2020,4,362.07
DV_ENC,2021,1,368.39
DV_ENC,2021,2,387.56
DV_ENC,2021,3,405.83
DV_ENC,2021,4,415.67
DV_ENC,2022,1,427.29
DV_ENC,2022,2,454.40
DV_ENC,2022,3,460.89
DV_ENC,2022,4,456.43
DV_ENC,2023,1,460.99
DV_ENC,2023,2,481.59
DV_ENC,2023,3,491.31
DV_ENC,2023,4,493.49
DV_ENC,2024,1,499.17
DV_ENC,2024,2,517.37
DV_ENC,2024,3,525.09
DV_ENC,2024,4,527.36
DV_ENC,2025,1,534.91
DV_ENC,2025,2,547.33
DV_ENC,2025,3,553.67
DV_ENC,2025,4,556.29
DV_ESC,1975,1,68.62
DV_ESC,1975,2,68.75
DV_ESC,1975,3,69.58
DV_ESC,1975,4,70.05
DV_ESC,1976,1,71.63
DV_ESC,1976,2,70.24
DV_ESC,1976,3,72.00
DV_ESC,1976,4,73.34
DV_ESC,1977,1,74.50
DV_ESC,1977,2,77.42
DV_ESC,1977,3,79.64
DV_ESC,1977,4,82.24
DV_ESC,1978,1,84.25
DV_ESC,1978,2,84.43
DV_ESC,1978,3,90.10
DV_ESC,1978,4,92.12
DV_ESC,1979,1,94.94
DV_ESC,1979,2,96.23
DV_ESC,1979,3,99.12
DV_ESC,1979,4,99.35
DV_ESC,1980,1,100.00
DV_ESC,1980,2,100.27
DV_ESC,1980,3,103.33
DV_ESC,1980,4,104.03
DV_ESC,1981,1,100.35
DV_ESC,1981,2,108.17
DV_ESC,1981,3,108.43
DV_ESC,1981,4,100.72
DV_ESC,1982,1,106.61
DV_ESC,1982,2,104.04
DV_ESC,1982,3,106.76
DV_ESC,1982,4,108.61
DV_ESC,1983,1,111.89
DV_ESC,1983,2,112.20
DV_ESC,1983,3,113.13
DV_ESC,1983,4,113.28
DV_ESC,1984,1,115.99
DV_ESC,1984,2,116.57
DV_ESC,1984,3,115.37
DV_ESC,1984,4,118.02
DV_ESC,1985,1,120.02
DV_ESC,1985,2,121.96
DV_ESC,1985,3,123.28
DV_ESC,1985,4,124.59
DV_ESC,1986,1,126.45
DV_ESC,1986,2,128.58
DV_ESC,1986,3,129.40
DV_ESC,1986,4,131.45
DV_ESC,1987,1,133.77
DV_ESC,1987,2,135.05
DV_ESC,1987,3,135.80
DV_ESC,1987,4,135.73
DV_ESC,1988,1,137.53
DV_ESC,1988,2,138.72
DV_ESC,1988,3,138.79
DV_ESC,1988,4,139.00
DV_ESC,1989,1,138.94
DV_ESC,1989,2,140.74
DV_ESC,1989,3,142.66
DV_ESC,1989,4,142.87
DV_ESC,1990,1,143.21
DV_ESC,1990,2,143.39
DV_ESC,1990,3,143.94
DV_ESC,1990,4,143.52
DV_ESC,1991,1,145.37
DV_ESC,1991,2,146.25
DV_ESC,1991,3,146.80
DV_ESC,1991,4,149.27
DV_ESC,1992,1,150.63
DV_ESC,1992,2,150.85
DV_ESC,1992,3,153.35
DV_ESC,1992,4,154.05
DV_ESC,1993,1,154.83
DV_ESC,1993,2,156.87
DV_ESC,1993,3,158.90
DV_ESC,1993,4,160.43
DV_ESC,1994,1,162.31
DV_ESC,1994,2,164.96
DV_ESC,1994,3,166.59
DV_ESC,1994,4,167.87
DV_ESC,1995,1,169.57
DV_ESC,1995,2,172.83
DV_ESC,1995,3,175.43
DV_ESC,1995,4,177.38
DV_ESC,1996,1,179.77
DV_ESC,1996,2,180.82
DV_ESC,1996,3,182.63
DV_ESC,1996,4,184.40
DV_ESC,1997,1,186.51
DV_ESC,1997,2,187.85
DV_ESC,1997,3,190.42
DV_ESC,1997,4,192.94
DV_ESC,1998,1,195.72
DV_ESC,1998,2,197.60
DV_ESC,1998,3,199.86
DV_ESC,1998,4,202.25
DV_ESC,1999,1,203.90
DV_ESC,1999,2,205.27
DV_ESC,1999,3,206.38
DV_ESC,1999,4,207.42
DV_ESC,2000,1,209.33
DV_ESC,2000,2,210.90
DV_ESC,2000,3,212.97
DV_ESC,2000,4,215.22
DV_ESC,2001,1,220.60
DV_ESC,2001,2,221.91
DV_ESC,2001,3,223.58
DV_ESC,2001,4,225.86
DV_ESC,2002,1,226.84
DV_ESC,2002,2,227.54
DV_ESC,2002,3,230.79
DV_ESC,2002,4,233.09
DV_ESC,2003,1,234.94
DV_ESC,2003,2,236.89
DV_ESC,2003,3,238.52
DV_ESC,2003,4,240.85
DV_ESC,2004,1,243.21
DV_ESC,2004,2,245.51
DV_ESC,2004,3,249.03
DV_ESC,2004,4,252.74
DV_ESC,2005,1,255.48
DV_ESC,2005,2,260.62
DV_ESC,2005,3,265.71
DV_ESC,2005,4,269.85
DV_ESC,2006,1,274.10
DV_ESC,2006,2,278.58
DV_ESC,2006,3,282.08
DV_ESC,2006,4,286.83
DV_ESC,2007,1,289.53
DV_ESC,2007,2,291.93
DV_ESC,2007,3,292.19
DV_ESC,2007,4,294.78
DV_ESC,2008,1,296.10
DV_ESC,2008,2,295.05
DV_ESC,2008,3,291.05
DV_ESC,2008,4,292.69
DV_ESC,2009,1,294.87
DV_ESC,2009,2,291.89
DV_ESC,2009,3,286.06
DV_ESC,2009,4,284.62
DV_ESC,2010,1,281.60
DV_ESC,2010,2,279.27
DV_ESC,2010,3,283.03
DV_ESC,2010,4,281.35
DV_ESC,2011,1,275.12
DV_ESC,2011,2,272.27
DV_ESC,2011,3,274.82
DV_ESC,2011,4,276.20
DV_ESC,2012,1,274.03
DV_ESC,2012,2,272.72
DV_ESC,2012,3,275.15
DV_ESC,2012,4,275.40
DV_ESC,2013,1,274.77
DV_ESC,2013,2,275.85
DV_ESC,2013,3,275.93
DV_ESC,2013,4,275.58
DV_ESC,2014,1,276.94
DV_ESC,2014,2,280.17
DV_ESC,2014,3,282.51
DV_ESC,2014,4,285.22
DV_ESC,2015,1,287.84
DV_ESC,2015,2,290.13
DV_ESC,2015,3,293.26
DV_ESC,2015,4,295.48
DV_ESC,2016,1,297.52
DV_ESC,2016,2,302.08
DV_ESC,2016,3,306.17
DV_ESC,2016,4,308.55
DV_ESC,2017,1,310.81
DV_ESC,2017,2,316.07
DV_ESC,2017,3,320.52
DV_ESC,2017,4,322.89
DV_ESC,2018,1,327.01
DV_ESC,2018,2,331.79
DV_ESC,2018,3,335.32
DV_ESC,2018,4,337.32
DV_ESC,2019,1,341.77
DV_ESC,2019,2,347.34
DV_ESC,2019,3,352.26
DV_ESC,2019,4,355.62
DV_ESC,2020,1,360.35
DV_ESC,2020,2,364.19
DV_ESC,2020,3,371.12
DV_ESC,2020,4,379.08
DV_ESC,2021,1,387.48
